Phylum,Genus,Sample_ID,Abundance,Group
Outros,Outros,B49,2,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,25,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,24,Controle
Outros,Outros,B49,47,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,29,Controle
Outros,Outros,B49,209,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,319,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,15,Controle
Outros,Outros,B49,139,Controle
Outros,Outros,B49,110,Controle
Outros,Outros,B49,15,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,190,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,79,Controle
Outros,Outros,B49,179,Controle
Outros,Outros,B49,61,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,21,Controle
Outros,Outros,B49,13,Controle
Outros,Outros,B49,155,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,59,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,27,Controle
Outros,Outros,B49,25,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,226,Controle
Outros,Outros,B49,122,Controle
Outros,Outros,B49,146,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,996,Controle
Outros,Outros,B49,42,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,120,Controle
Outros,Outros,B49,5,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,81,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,17,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,129,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,60,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,17,Controle
Outros,Outros,B49,13,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,402,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,2284,Controle
Outros,Outros,B49,55,Controle
Outros,Outros,B49,45,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,5,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,65,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,27,Controle
Outros,Outros,B49,236,Controle
Outros,Outros,B49,11,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,31,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,14,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,35,Controle
Outros,Outros,B49,1009,Controle
Outros,Outros,B49,17,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,8,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,64,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,99,Controle
Outros,Outros,B49,114,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,105,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,101,Controle
Outros,Outros,B49,11,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,5,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,5,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,31,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,86,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,29,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,42,Controle
Outros,Outros,B49,278,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,9,Controle
Outros,Outros,B49,10,Controle
Outros,Outros,B49,35,Controle
Outros,Outros,B49,18,Controle
Outros,Outros,B49,89,Controle
Outros,Outros,B49,13,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,14,Controle
Outros,Outros,B49,102,Controle
Outros,Outros,B49,18,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,8,Controle
Outros,Outros,B49,92,Controle
Outros,Outros,B49,93,Controle
Outros,Outros,B49,92,Controle
Outros,Outros,B49,168,Controle
Outros,Outros,B49,279,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,54,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,123,Controle
Outros,Outros,B49,62,Controle
Outros,Outros,B49,24,Controle
Outros,Outros,B49,92,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,119,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,107,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,15,Controle
Outros,Outros,B49,8,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,67,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,26,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,58,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,15,Controle
Outros,Outros,B49,8,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,49,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,10,Controle
Outros,Outros,B49,10,Controle
Outros,Outros,B49,11,Controle
Outros,Outros,B49,66,Controle
Outros,Outros,B49,268,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,63,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,9,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,158,Controle
Outros,Outros,B49,241,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,96,Controle
Outros,Outros,B49,695,Controle
Outros,Outros,B49,100,Controle
Outros,Outros,B49,82,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,10,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,225,Controle
Outros,Outros,B49,5,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,188,Controle
Outros,Outros,B49,4,Controle
Outros,Outros,B49,8,Controle
Outros,Outros,B49,12,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,34,Controle
Outros,Outros,B49,159,Controle
Outros,Outros,B49,13,Controle
Outros,Outros,B49,81,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,338,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,16,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,216,Controle
Outros,Outros,B49,2660,Controle
Outros,Outros,B49,18,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,42,Controle
Outros,Outros,B49,6,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,7,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,54,Controle
Outros,Outros,B49,449,Controle
Outros,Outros,B49,53,Controle
Outros,Outros,B49,11,Controle
Outros,Outros,B49,10,Controle
Outros,Outros,B49,30,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,44,Controle
Outros,Outros,B49,2,Controle
Outros,Outros,B49,1,Controle
Outros,Outros,B49,3,Controle
Outros,Outros,B49,9,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,37,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,85,Controle
Outros,Outros,B5,312,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,12,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,802,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,46,Controle
Outros,Outros,B5,19,Controle
Outros,Outros,B5,668,Controle
Outros,Outros,B5,130,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,14,Controle
Outros,Outros,B5,39,Controle
Outros,Outros,B5,34,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,374,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,973,Controle
Outros,Outros,B5,41,Controle
Outros,Outros,B5,561,Controle
Outros,Outros,B5,31,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,421,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,86,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,19,Controle
Outros,Outros,B5,724,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,3893,Controle
Outros,Outros,B5,48,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,117,Controle
Outros,Outros,B5,72,Controle
Outros,Outros,B5,394,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,19,Controle
Outros,Outros,B5,61,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,28,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,12,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,51,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,20,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,19,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,17,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,32,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,30,Controle
Outros,Outros,B5,48,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,13,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,813,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,12,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,42,Controle
Outros,Outros,B5,14,Controle
Outros,Outros,B5,314,Controle
Outros,Outros,B5,68,Controle
Outros,Outros,B5,657,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,79,Controle
Outros,Outros,B5,337,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,412,Controle
Outros,Outros,B5,324,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,32,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,96,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,207,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,90,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,161,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,231,Controle
Outros,Outros,B5,69,Controle
Outros,Outros,B5,95,Controle
Outros,Outros,B5,106,Controle
Outros,Outros,B5,58,Controle
Outros,Outros,B5,54,Controle
Outros,Outros,B5,57,Controle
Outros,Outros,B5,828,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,9,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,18,Controle
Outros,Outros,B5,243,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,67,Controle
Outros,Outros,B5,12,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,272,Controle
Outros,Outros,B5,447,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,120,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,70,Controle
Outros,Outros,B5,1212,Controle
Outros,Outros,B5,267,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,237,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,70,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,242,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,122,Controle
Outros,Outros,B5,16,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,41,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,31,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,69,Controle
Outros,Outros,B5,203,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,51,Controle
Outros,Outros,B5,35,Controle
Outros,Outros,B5,36,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,69,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,28,Controle
Outros,Outros,B5,155,Controle
Outros,Outros,B5,30,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,29,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,9,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,9,Controle
Outros,Outros,B5,18,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,44,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,50,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,170,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,915,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,37,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,70,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,53,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,65,Controle
Outros,Outros,B5,381,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,212,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,311,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,44,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,31,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,13,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,72,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,973,Controle
Outros,Outros,B5,9,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,23,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1374,Controle
Outros,Outros,B5,404,Controle
Outros,Outros,B5,5,Controle
Outros,Outros,B5,22,Controle
Outros,Outros,B5,16,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,26,Controle
Outros,Outros,B5,24,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,44,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,41,Controle
Outros,Outros,B5,238,Controle
Outros,Outros,B5,33,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,197,Controle
Outros,Outros,B5,44,Controle
Outros,Outros,B5,209,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,117,Controle
Outros,Outros,B5,332,Controle
Outros,Outros,B5,59,Controle
Outros,Outros,B5,337,Controle
Outros,Outros,B5,39,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,73,Controle
Outros,Outros,B5,24,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,72,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,54,Controle
Outros,Outros,B5,87,Controle
Outros,Outros,B5,13,Controle
Outros,Outros,B5,57,Controle
Outros,Outros,B5,51,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,9,Controle
Outros,Outros,B5,37,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,31,Controle
Outros,Outros,B5,98,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,25,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,21,Controle
Outros,Outros,B5,7,Controle
Outros,Outros,B5,63,Controle
Outros,Outros,B5,86,Controle
Outros,Outros,B5,164,Controle
Outros,Outros,B5,21,Controle
Outros,Outros,B5,53,Controle
Outros,Outros,B5,275,Controle
Outros,Outros,B5,68,Controle
Outros,Outros,B5,44,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,96,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,10,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,123,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,6,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,82,Controle
Outros,Outros,B5,165,Controle
Outros,Outros,B5,15,Controle
Outros,Outros,B5,115,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,611,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,64,Controle
Outros,Outros,B5,21,Controle
Outros,Outros,B5,11,Controle
Outros,Outros,B5,231,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,23,Controle
Outros,Outros,B5,8,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,37,Controle
Outros,Outros,B5,2,Controle
Outros,Outros,B5,13,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,46,Controle
Outros,Outros,B5,178,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,19,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,4,Controle
Outros,Outros,B5,27,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,746,Controle
Outros,Outros,B5,1,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,3,Controle
Outros,Outros,B5,49,Controle
Outros,Outros,B50,179,Controle
Outros,Outros,B50,12,Controle
Outros,Outros,B50,9,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,121,Controle
Outros,Outros,B50,35,Controle
Outros,Outros,B50,20,Controle
Outros,Outros,B50,758,Controle
Outros,Outros,B50,316,Controle
Outros,Outros,B50,130,Controle
Outros,Outros,B50,7,Controle
Outros,Outros,B50,12,Controle
Outros,Outros,B50,21,Controle
Outros,Outros,B50,141,Controle
Outros,Outros,B50,141,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,512,Controle
Outros,Outros,B50,5,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,40,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,38,Controle
Outros,Outros,B50,701,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,5,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,5,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,41,Controle
Outros,Outros,B50,152,Controle
Outros,Outros,B50,111,Controle
Outros,Outros,B50,17,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,157,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1886,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,51,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,43,Controle
Outros,Outros,B50,14,Controle
Outros,Outros,B50,24,Controle
Outros,Outros,B50,15,Controle
Outros,Outros,B50,7,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,83,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,73,Controle
Outros,Outros,B50,11,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,4,Controle
Outros,Outros,B50,17,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,26,Controle
Outros,Outros,B50,5,Controle
Outros,Outros,B50,50,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,2745,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,27,Controle
Outros,Outros,B50,239,Controle
Outros,Outros,B50,38,Controle
Outros,Outros,B50,609,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,81,Controle
Outros,Outros,B50,3346,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,59,Controle
Outros,Outros,B50,558,Controle
Outros,Outros,B50,3,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,11,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,9,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,12,Controle
Outros,Outros,B50,13,Controle
Outros,Outros,B50,81,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,91,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,172,Controle
Outros,Outros,B50,27,Controle
Outros,Outros,B50,185,Controle
Outros,Outros,B50,2,Controle
Outros,Outros,B50,6,Controle
Outros,Outros,B50,1,Controle
Outros,Outros,B50,12,Controle
